time,function,fazeState,anomaly
10.2667,  0.00000000,9,0
10.3000,  0.00000000,10,0
10.3333,  0.00000000,11,0
10.3667,  0.00000000,12,0
10.4000,  0.00000000,13,0
10.4333,  0.00000000,14,0
10.4667,  0.00000000,15,0
10.5000,  0.00000000,16,0
10.5333,  0.00000000,17,0
10.5667,  0.00000000,18,0
10.6000,  0.00000000,19,0
10.6333,  0.00000000,20,0
10.6667,  0.00000000,21,0
10.7000,  0.00000000,22,0
10.7333,  0.00000000,23,0
10.7667,  0.00000000,24,0
10.8000,  0.00000000,25,0
10.8333,  0.00000000,26,0
10.8667,  0.00000000,27,0
10.9000,  0.00000000,28,0
10.9333,  0.00000000,29,0
10.9667,  1.00000000,30,0
11.0000,  0.00000000,1,0
11.0333,  0.00000000,2,0
11.0667,  0.00000000,3,0
11.1000,  0.00000000,4,0
11.1333,  0.00000000,5,0
11.1667,  0.00000000,6,0
11.2000,  0.00000000,7,0
11.2333,  0.00000000,8,0
11.2667,  0.00000000,9,0
11.3000,  0.00000000,10,0
11.3333,  0.00000000,11,0
11.3667,  0.00000000,12,0
11.4000,  0.00000000,13,0
11.4333,  0.00000000,14,0
11.4667,  0.00000000,15,0
11.5000,  0.00000000,16,0
11.5333,  0.00000000,17,0
11.5667,  0.00000000,18,0
11.6000,  0.00000000,19,0
11.6333,  0.00000000,20,0
11.6667,  0.00000000,21,0
11.7000,  0.00000000,22,0
11.7333,  0.00000000,23,0
11.7667,  0.00000000,24,0
11.8000,  0.00000000,25,0
11.8333,  0.00000000,26,0
11.8667,  0.00000000,27,0
11.9000,  0.00000000,28,0
11.9333,  0.00000000,29,0
11.9667,  1.00000000,30,0
12.0000,  0.00000000,1,0
12.0333,  0.00000000,2,0
12.0667,  0.00000000,3,0
12.1000,  0.00000000,4,0
12.1333,  0.00000000,5,0
12.1667,  0.00000000,6,0
12.2000,  0.00000000,7,0
12.2333,  0.00000000,8,0
12.2667,  0.00000000,9,0
12.3000,  0.00000000,10,0
12.3333,  0.00000000,11,0
12.3667,  0.00000000,12,0
12.4000,  0.00000000,13,0
12.4333,  0.00000000,14,0
12.4667,  0.00000000,15,0
12.5000,  0.00000000,16,0
12.5333,  0.00000000,17,0
12.5667,  0.00000000,18,0
12.6000,  0.00000000,19,0
12.6333,  0.00000000,20,0
12.6667,  0.00000000,21,0
12.7000,  0.00000000,22,0
12.7333,  0.00000000,23,0
12.7667,  0.00000000,24,0
12.8000,  0.00000000,25,0
12.8333,  0.00000000,26,0
12.8667,  0.00000000,27,0
12.9000,  0.00000000,28,0
12.9333,  0.00000000,29,0
12.9667,  1.00000000,30,0
13.0000,  0.00000000,1,0
13.0333,  0.00000000,2,0
13.0667,  0.00000000,3,0
13.1000,  0.00000000,4,0
13.1333,  0.00000000,5,0
13.1667,  0.00000000,6,0
13.2000,  0.00000000,7,0
13.2333,  0.00000000,8,0
13.2667,  0.00000000,9,0
13.3000,  0.00000000,10,0
13.3333,  0.00000000,11,0
13.3667,  0.00000000,12,0
13.4000,  0.00000000,13,0
13.4333,  0.00000000,14,0
13.4667,  0.00000000,15,0
13.5000,  0.00000000,16,0
13.5333,  0.00000000,17,0
13.5667,  0.00000000,18,0
13.6000,  0.00000000,19,0
13.6333,  0.00000000,20,0
13.6667,  0.00000000,21,0
13.7000,  0.00000000,22,0
13.7333,  0.00000000,23,0
13.7667,  0.00000000,24,0
13.8000,  0.00000000,25,0
13.8333,  0.00000000,26,0
13.8667,  0.00000000,27,0
13.9000,  0.00000000,28,0
13.9333,  0.00000000,29,0
13.9667,  1.00000000,30,0
14.0000,  0.00000000,1,0
14.0333,  0.00000000,2,0
14.0667,  0.00000000,3,0
14.1000,  0.00000000,4,0
14.1333,  0.00000000,5,0
14.1667,  0.00000000,6,0
14.2000,  0.00000000,7,0
14.2333,  0.00000000,8,0
14.2667,  0.00000000,9,0
14.3000,  0.00000000,10,0
14.3333,  0.00000000,11,0
14.3667,  0.00000000,12,0
14.4000,  0.00000000,13,0
14.4333,  0.00000000,14,0
14.4667,  0.00000000,15,0
14.5000,  0.00000000,16,0
14.5333,  0.00000000,17,0
14.5667,  0.00000000,18,0
14.6000,  0.00000000,19,0
14.6333,  0.00000000,20,0
14.6667,  0.00000000,21,0
14.7000,  0.00000000,22,0
14.7333,  0.00000000,23,0
14.7667,  0.00000000,24,0
14.8000,  0.00000000,25,0
14.8333,  0.00000000,26,0
14.8667,  0.00000000,27,0
14.9000,  0.00000000,28,0
14.9333,  0.00000000,29,0
14.9667,  1.00000000,30,0
15.0000,  0.00000000,1,0
15.0333,  0.00000000,2,0
15.0667,  0.00000000,3,0
15.1000,  0.00000000,4,0
15.1333,  0.00000000,5,0
15.1667,  0.00000000,6,0
15.2000,  0.00000000,7,0
15.2333,  0.00000000,8,0
15.2667,  0.00000000,9,0
15.3000,  0.00000000,10,0
15.3333,  0.00000000,11,0
15.3667,  0.00000000,12,0
15.4000,  0.00000000,13,0
15.4333,  0.00000000,14,0
15.4667,  0.00000000,15,0
15.5000,  0.00000000,16,0
15.5333,  0.00000000,17,0
15.5667,  0.00000000,18,0
15.6000,  0.00000000,19,0
15.6333,  0.00000000,20,0
15.6667,  0.00000000,21,0
15.7000,  0.00000000,22,0
15.7333,  0.00000000,23,0
15.7667,  0.00000000,24,0
15.8000,  0.00000000,25,0
15.8333,  0.00000000,26,0
15.8667,  0.00000000,27,0
15.9000,  0.00000000,28,0
15.9333,  0.00000000,29,0
15.9667,  1.00000000,30,0
16.0000,  0.00000000,1,0
16.0333,  0.00000000,2,0
16.0667,  0.00000000,3,0
16.1000,  0.00000000,4,0
16.1333,  0.00000000,5,0
16.1667,  0.00000000,6,0
16.2000,  0.00000000,7,0
16.2333,  0.00000000,8,0
16.2667,  0.00000000,9,0
16.3000,  0.00000000,10,0
16.3333,  0.00000000,11,0
16.3667,  0.00000000,12,0
16.4000,  0.00000000,13,0
16.4333,  0.00000000,14,0
16.4667,  0.00000000,15,0
16.5000,  0.00000000,16,0
16.5333,  0.00000000,17,0
16.5667,  0.00000000,18,0
16.6000,  0.00000000,19,0
16.6333,  0.00000000,20,0
16.6667,  0.00000000,21,0
16.7000,  0.00000000,22,0
16.7333,  0.00000000,23,0
16.7667,  0.00000000,24,0
16.8000,  0.00000000,25,0
16.8333,  0.00000000,26,0
16.8667,  0.00000000,27,0
16.9000,  0.00000000,28,0
16.9333,  0.00000000,29,0
16.9667,  1.00000000,30,0
17.0000,  0.00000000,1,0
17.0333,  0.00000000,2,0
17.0667,  0.00000000,3,0
17.1000,  0.00000000,4,0
17.1333,  0.00000000,5,0
17.1667,  0.00000000,6,0
17.2000,  0.00000000,7,0
17.2333,  0.00000000,8,0
17.2667,  0.00000000,9,0
17.3000,  0.00000000,10,0
17.3333,  0.00000000,11,0
17.3667,  0.00000000,12,0
17.4000,  0.00000000,13,0
17.4333,  0.00000000,14,0
17.4667,  0.00000000,15,0
17.5000,  0.00000000,16,0
17.5333,  0.00000000,17,0
17.5667,  0.00000000,18,0
17.6000,  0.00000000,19,0
17.6333,  0.00000000,20,0
17.6667,  0.00000000,21,0
17.7000,  0.00000000,22,0
17.7333,  0.00000000,23,0
17.7667,  0.00000000,24,0
17.8000,  0.00000000,25,0
17.8333,  0.00000000,26,0
17.8667,  0.00000000,27,0
17.9000,  0.00000000,28,0
17.9333,  0.00000000,29,0
17.9667,  1.00000000,30,0
18.0000,  0.00000000,1,0
18.0333,  0.00000000,2,0
18.0667,  0.00000000,3,0
18.1000,  0.00000000,4,0
18.1333,  0.00000000,5,0
18.1667,  0.00000000,6,0
18.2000,  0.00000000,7,0
18.2333,  0.00000000,8,0
18.2667,  0.00000000,9,0
18.3000,  0.00000000,10,0
18.3333,  0.00000000,11,0
18.3667,  0.00000000,12,0
18.4000,  0.00000000,13,0
18.4333,  0.00000000,14,0
18.4667,  0.00000000,15,0
18.5000,  0.00000000,16,0
18.5333,  0.00000000,17,0
18.5667,  0.00000000,18,0
18.6000,  0.00000000,19,0
18.6333,  0.00000000,20,0
18.6667,  0.00000000,21,0
18.7000,  0.00000000,22,0
18.7333,  0.00000000,23,0
18.7667,  0.00000000,24,0
18.8000,  0.00000000,25,0
18.8333,  0.00000000,26,0
18.8667,  0.00000000,27,0
18.9000,  0.00000000,28,0
18.9333,  0.00000000,29,0
18.9667,  1.00000000,30,0
19.0000,  0.00000000,1,0
19.0333,  0.00000000,2,0
19.0667,  0.00000000,3,0
19.1000,  0.00000000,4,0
19.1333,  0.00000000,5,0
19.1667,  0.00000000,6,0
19.2000,  0.00000000,7,0
19.2333,  0.00000000,8,0
19.2667,  0.00000000,9,0
19.3000,  0.00000000,10,0
19.3333,  0.00000000,11,0
19.3667,  0.00000000,12,0
19.4000,  0.00000000,13,0
19.4333,  0.00000000,14,0
19.4667,  0.00000000,15,0
19.5000,  0.00000000,16,0
19.5333,  0.00000000,17,0
19.5667,  0.00000000,18,0
19.6000,  0.00000000,19,0
19.6333,  0.00000000,20,0
19.6667,  0.00000000,21,0
19.7000,  0.00000000,22,0
19.7333,  0.00000000,23,0
19.7667,  0.00000000,24,0
19.8000,  0.00000000,25,0
19.8333,  0.00000000,26,0
19.8667,  0.00000000,27,0
19.9000,  0.00000000,28,0
19.9333,  0.00000000,29,0
19.9667,  1.00000000,30,0
20.0000,  0.00000000,1,0
20.0333,  0.00000000,2,0
20.0667,  0.00000000,3,0
20.1000,  0.00000000,4,0
20.1333,  0.00000000,5,0
20.1667,  0.00000000,6,0
20.2000,  0.00000000,7,0
20.2333,  0.00000000,8,0
20.2667,  0.00000000,9,0
20.3000,  0.00000000,10,0
20.3333,  0.00000000,11,0
20.3667,  0.00000000,12,0
20.4000,  0.00000000,13,0
20.4333,  0.00000000,14,0
20.4667,  0.00000000,15,0
20.5000,  0.00000000,16,0
20.5333,  0.00000000,17,0
20.5667,  0.00000000,18,0
20.6000,  0.00000000,19,0
20.6333,  0.00000000,20,0
20.6667,  0.00000000,21,0
20.7000,  0.00000000,22,0
20.7333,  0.00000000,23,0
20.7667,  0.00000000,24,0
20.8000,  0.00000000,25,0
20.8333,  0.00000000,26,0
20.8667,  0.00000000,27,0
20.9000,  0.00000000,28,0
20.9333,  0.00000000,29,0
20.9667,  1.00000000,30,0
21.0000,  0.00000000,1,0
21.0333,  0.00000000,2,0
21.0667,  0.00000000,3,0
21.1000,  0.00000000,4,0
21.1333,  0.00000000,5,0
21.1667,  0.00000000,6,0
21.2000,  0.00000000,7,0
21.2333,  0.00000000,8,0
21.2667,  0.00000000,9,0
21.3000,  0.00000000,10,0
21.3333,  0.00000000,11,0
21.3667,  0.00000000,12,0
21.4000,  0.00000000,13,0
21.4333,  0.00000000,14,0
21.4667,  0.00000000,15,0
21.5000,  0.00000000,16,0
21.5333,  0.00000000,17,0
21.5667,  0.00000000,18,0
21.6000,  0.00000000,19,0
21.6333,  0.00000000,20,0
21.6667,  0.00000000,21,0
21.7000,  0.00000000,22,0
21.7333,  0.00000000,23,0
21.7667,  0.00000000,24,0
21.8000,  0.00000000,25,0
21.8333,  0.00000000,26,0
21.8667,  0.00000000,27,0
21.9000,  0.00000000,28,0
21.9333,  0.00000000,29,0
21.9667,  1.00000000,30,0
22.0000,  0.00000000,1,0
22.0333,  0.00000000,2,0
22.0667,  0.00000000,3,0
22.1000,  0.00000000,4,0
22.1333,  0.00000000,5,0
22.1667,  0.00000000,6,0
22.2000,  0.00000000,7,0
22.2333,  0.00000000,8,0
22.2667,  0.00000000,9,0
22.3000,  0.00000000,10,0
22.3333,  0.00000000,11,0
22.3667,  0.00000000,12,0
22.4000,  0.00000000,13,0
22.4333,  0.00000000,14,0
22.4667,  0.00000000,15,0
22.5000,  0.00000000,16,0
22.5333,  0.00000000,17,0
22.5667,  0.00000000,18,0
22.6000,  0.00000000,19,0
22.6333,  0.00000000,20,0
22.6667,  0.00000000,21,0
22.7000,  0.00000000,22,0
22.7333,  0.00000000,23,0
22.7667,  0.00000000,24,0
22.8000,  0.00000000,25,0
22.8333,  0.00000000,26,0
22.8667,  0.00000000,27,0
22.9000,  0.00000000,28,0
22.9333,  0.00000000,29,0
22.9667,  1.00000000,30,0
23.0000,  0.00000000,1,0
23.0333,  0.00000000,2,0
23.0667,  0.00000000,3,0
23.1000,  0.00000000,4,0
23.1333,  0.00000000,5,0
23.1667,  0.00000000,6,0
23.2000,  0.00000000,7,0
23.2333,  0.00000000,8,0
23.2667,  0.00000000,9,0
23.3000,  0.00000000,10,0
23.3333,  0.00000000,11,0
23.3667,  0.00000000,12,0
23.4000,  0.00000000,13,0
23.4333,  0.00000000,14,0
23.4667,  0.00000000,15,0
23.5000,  0.00000000,16,0
23.5333,  0.00000000,17,0
23.5667,  0.00000000,18,0
23.6000,  0.00000000,19,0
23.6333,  0.00000000,20,0
23.6667,  0.00000000,21,0
23.7000,  0.00000000,22,0
23.7333,  0.00000000,23,0
23.7667,  0.00000000,24,0
23.8000,  0.00000000,25,0
23.8333,  0.00000000,26,0
23.8667,  0.00000000,27,0
23.9000,  0.00000000,28,0
23.9333,  0.00000000,29,0
23.9667,  1.00000000,30,0
24.0000,  0.00000000,1,0
24.0333,  0.00000000,2,0
24.0667,  0.00000000,3,0
24.1000,  0.00000000,4,0
24.1333,  0.00000000,5,0
24.1667,  0.00000000,6,0
24.2000,  0.00000000,7,0
24.2333,  0.00000000,8,0
24.2667,  0.00000000,9,0
24.3000,  0.00000000,10,0
24.3333,  0.00000000,11,0
24.3667,  0.00000000,12,0
24.4000,  0.00000000,13,0
24.4333,  0.00000000,14,0
24.4667,  0.00000000,15,0
24.5000,  0.00000000,16,0
24.5333,  0.00000000,17,0
24.5667,  0.00000000,18,0
24.6000,  0.00000000,19,0
24.6333,  0.00000000,20,0
24.6667,  0.00000000,21,0
24.7000,  0.00000000,22,0
24.7333,  0.00000000,23,0
24.7667,  0.00000000,24,0
24.8000,  0.00000000,25,0
24.8333,  0.00000000,26,0
24.8667,  0.00000000,27,0
24.9000,  0.00000000,28,0
24.9333,  0.00000000,29,0
24.9667,  1.00000000,30,0
25.0000,  0.00000000,1,0
25.0333,  0.00000000,2,0
25.0667,  0.00000000,3,0
25.1000,  0.00000000,4,0
25.1333,  0.00000000,5,0
25.1667,  0.00000000,6,0
25.2000,  0.00000000,7,0
25.2333,  0.00000000,8,0
25.2667,  0.00000000,9,0
25.3000,  0.00000000,10,0
25.3333,  0.00000000,11,0
25.3667,  0.00000000,12,0
25.4000,  0.00000000,13,0
25.4333,  0.00000000,14,0
25.4667,  0.00000000,15,0
25.5000,  0.00000000,16,0
25.5333,  0.00000000,17,0
25.5667,  0.00000000,18,0
25.6000,  0.00000000,19,0
25.6333,  0.00000000,20,0
25.6667,  0.00000000,21,0
25.7000,  0.00000000,22,0
25.7333,  0.00000000,23,0
25.7667,  0.00000000,24,0
25.8000,  0.00000000,25,0
25.8333,  0.00000000,26,0
25.8667,  0.00000000,27,0
25.9000,  0.00000000,28,0
25.9333,  0.00000000,29,0
25.9667,  1.00000000,30,0
26.0000,  0.00000000,1,0
26.0333,  0.00000000,2,0
26.0667,  0.00000000,3,0
26.1000,  0.00000000,4,0
26.1333,  0.00000000,5,0
26.1667,  0.00000000,6,0
26.2000,  0.00000000,7,0
26.2333,  0.00000000,8,0
26.2667,  0.00000000,9,0
26.3000,  0.00000000,10,0
26.3333,  0.00000000,11,0
26.3667,  0.00000000,12,0
26.4000,  0.00000000,13,0
26.4333,  0.00000000,14,0
26.4667,  0.00000000,15,0
26.5000,  0.00000000,16,0
26.5333,  0.00000000,17,0
26.5667,  0.00000000,18,0
26.6000,  0.00000000,19,0
26.6333,  0.00000000,20,0
26.6667,  0.00000000,21,0
26.7000,  0.00000000,22,0
26.7333,  0.00000000,23,0
26.7667,  0.00000000,24,0
26.8000,  0.00000000,25,0
26.8333,  0.00000000,26,0
26.8667,  0.00000000,27,0
26.9000,  0.00000000,28,0
26.9333,  0.00000000,29,0
26.9667,  1.00000000,30,0
27.0000,  0.00000000,1,0
27.0333,  0.00000000,2,0
27.0667,  0.00000000,3,0
27.1000,  0.00000000,4,0
27.1333,  0.00000000,5,0
27.1667,  0.00000000,6,0
27.2000,  0.00000000,7,0
27.2333,  0.00000000,8,0
27.2667,  0.00000000,9,0
27.3000,  0.00000000,10,0
27.3333,  0.00000000,11,0
27.3667,  0.00000000,12,0
27.4000,  0.00000000,13,0
27.4333,  0.00000000,14,0
27.4667,  0.00000000,15,0
27.5000,  0.00000000,16,0
27.5333,  0.00000000,17,0
27.5667,  0.00000000,18,0
27.6000,  0.00000000,19,0
27.6333,  0.00000000,20,0
27.6667,  0.00000000,21,0
27.7000,  0.00000000,22,0
27.7333,  0.00000000,23,0
27.7667,  0.00000000,24,0
27.8000,  0.00000000,25,0
27.8333,  0.00000000,26,0
27.8667,  0.00000000,27,0
27.9000,  0.00000000,28,0
27.9333,  0.00000000,29,0
27.9667,  1.00000000,30,0
28.0000,  0.00000000,1,0
28.0333,  0.00000000,2,0
28.0667,  0.00000000,3,0
28.1000,  0.00000000,4,0
28.1333,  0.00000000,5,0
28.1667,  0.00000000,6,0
28.2000,  0.00000000,7,0
28.2333,  0.00000000,8,0
28.2667,  0.00000000,9,0
28.3000,  0.00000000,10,0
28.3333,  0.00000000,11,0
28.3667,  0.00000000,12,0
28.4000,  0.00000000,13,0
28.4333,  0.00000000,14,0
28.4667,  0.00000000,15,0
28.5000,  0.00000000,16,0
28.5333,  0.00000000,17,0
28.5667,  0.00000000,18,0
28.6000,  0.00000000,19,0
28.6333,  0.00000000,20,0
28.6667,  0.00000000,21,0
28.7000,  0.00000000,22,0
28.7333,  0.00000000,23,0
28.7667,  0.00000000,24,0
28.8000,  0.00000000,25,0
28.8333,  0.00000000,26,0
28.8667,  0.00000000,27,0
28.9000,  0.00000000,28,0
28.9333,  0.00000000,29,0
28.9667,  1.00000000,30,0
29.0000,  0.00000000,1,0
29.0333,  0.00000000,2,0
