time_stamp,function,phase,has_anomaly
7.5333, -0.01106346,3.351032e+00,1
7.5667, -0.01296783,3.560472e+00,1
7.6000,  0.07255753,3.769911e+00,1
7.6333,  0.00000000,3.979351e+00,0
7.6667,  0.10551991,4.188790e+00,1
7.7000, -0.05441443,4.398230e+00,1
7.7333,  0.00000000,4.607669e+00,0
7.7667,  0.02086409,4.817109e+00,1
7.8000,  0.03193986,5.026548e+00,1
7.8333,  0.09586238,5.235988e+00,1
7.8667,  0.06159205,5.445427e+00,1
7.9000,  0.02459751,5.654867e+00,1
7.9333, -0.10245663,5.864306e+00,1
7.9667,  1.00000000,6.073746e+00,0
8.0000,  0.10431840,0,1
8.0333,  0.00000000,2.094395e-01,0
8.0667, -0.13157522,4.188790e-01,1
8.1000, -0.08216863,6.283185e-01,1
8.1333,  0.01174239,8.377580e-01,1
8.1667,  0.01941840,1.047198e+00,1
8.2000,  0.00000000,1.256637e+00,0
8.2333, -0.02303132,1.466077e+00,1
8.2667,  0.01294188,1.675516e+00,1
8.3000, -0.08184569,1.884956e+00,1
8.3333,  0.00000000,2.094395e+00,0
8.3667, -0.01517763,2.303835e+00,1
8.4000, -0.07722419,2.513274e+00,1
8.4333,  0.01606927,2.722714e+00,1
8.4667,  0.10294979,2.932153e+00,1
8.5000, -0.03567878,3.141593e+00,1
8.5333,  0.00000000,3.351032e+00,0
8.5667,  0.10182663,3.560472e+00,1
8.6000, -0.05571290,3.769911e+00,1
8.6333,  0.12385405,3.979351e+00,1
8.6667,  0.01598224,4.188790e+00,1
8.7000,  0.13491992,4.398230e+00,1
8.7333,  0.00000000,4.607669e+00,0
8.7667,  0.00000000,4.817109e+00,0
8.8000, -0.03470325,5.026548e+00,1
8.8333,  0.00000000,5.235988e+00,0
8.8667, -0.03422781,5.445427e+00,1
8.9000,  0.00000000,5.654867e+00,0
8.9333,  0.04690863,5.864306e+00,1
8.9667,  0.89161211,6.073746e+00,1
9.0000, -0.06229428,0,1
9.0333,  0.03249653,2.094395e-01,1
9.0667,  0.01167732,4.188790e-01,1
9.1000,  0.00000000,6.283185e-01,0
9.1333,  0.09080811,8.377580e-01,1
9.1667,  0.05345126,1.047198e+00,1
9.2000,  0.03108141,1.256637e+00,1
9.2333, -0.03271736,1.466077e+00,1
9.2667, -0.07694238,1.675516e+00,1
9.3000,  0.02130052,1.884956e+00,1
9.3333, -0.09341488,2.094395e+00,1
9.3667, -0.03453757,2.303835e+00,1
9.4000,  0.05634109,2.513274e+00,1
9.4333, -0.01582787,2.722714e+00,1
9.4667, -0.07053265,2.932153e+00,1
9.5000,  0.00000000,3.141593e+00,0
9.5333,  0.00000000,3.351032e+00,0
9.5667,  0.03832652,3.560472e+00,1
9.6000, -0.01518612,3.769911e+00,1
9.6333, -0.06102105,3.979351e+00,1
9.6667,  0.06441289,4.188790e+00,1
9.7000, -0.12616442,4.398230e+00,1
9.7333,  0.02644361,4.607669e+00,1
9.7667,  0.00000000,4.817109e+00,0
9.8000, -0.07100148,5.026548e+00,1
9.8333,  0.02159063,5.235988e+00,1
9.8667,  0.01094779,5.445427e+00,1
9.9000, -0.02027717,5.654867e+00,1
9.9333,  0.00000000,5.864306e+00,0
9.9667,  0.97229641,6.073746e+00,1
10.0000,  0.06304303,0,1
10.0333, -0.05053804,2.094395e-01,1
10.0667, -0.07295380,4.188790e-01,1
10.1000,  0.03539137,6.283185e-01,1
10.1333, -0.04388229,8.377580e-01,1
10.1667, -0.08443846,1.047198e+00,1
10.2000, -0.01751089,1.256637e+00,1
10.2333,  0.02127622,1.466077e+00,1
10.2667,  0.02040448,1.675516e+00,1
10.3000, -0.11405411,1.884956e+00,1
10.3333, -0.02076232,2.094395e+00,1
10.3667,  0.04457921,2.303835e+00,1
10.4000,  0.00000000,2.513274e+00,0
10.4333, -0.02306639,2.722714e+00,1
10.4667,  0.00000000,2.932153e+00,0
10.5000, -0.11871362,3.141593e+00,1
10.5333,  0.02439924,3.351032e+00,1
10.5667, -0.10882195,3.560472e+00,1
10.6000, -0.02862786,3.769911e+00,1
10.6333,  0.08091343,3.979351e+00,1
10.6667,  0.01286555,4.188790e+00,1
10.7000, -0.01923332,4.398230e+00,1
10.7333, -0.04212874,4.607669e+00,1
10.7667,  0.01235463,4.817109e+00,1
10.8000, -0.01843676,5.026548e+00,1
10.8333, -0.02653782,5.235988e+00,1
10.8667, -0.06616808,5.445427e+00,1
10.9000, -0.02024630,5.654867e+00,1
10.9333,  0.07749389,5.864306e+00,1
10.9667,  1.03369279,6.073746e+00,1
11.0000,  0.00000000,6.283185e+00,0
11.0333, -0.08990359,2.094395e-01,1
11.0667,  0.20140663,4.188790e-01,1
11.1000,  0.05035739,6.283185e-01,1
11.1333, -0.04114042,8.377580e-01,1
11.1667,  0.02295500,1.047198e+00,1
11.2000, -0.02382951,1.256637e+00,1
11.2333,  0.00000000,1.466077e+00,0
11.2667, -0.05521156,1.675516e+00,1
11.3000,  0.05475881,1.884956e+00,1
11.3333,  0.03571401,2.094395e+00,1
11.3667,  0.02546284,2.303835e+00,1
11.4000, -0.03971920,2.513274e+00,1
11.4333, -0.05673883,2.722714e+00,1
11.4667, -0.04520174,2.932153e+00,1
11.5000,  0.05618207,3.141593e+00,1
11.5333,  0.05599530,3.351032e+00,1
11.5667,  0.04913011,3.560472e+00,1
11.6000, -0.03936568,3.769911e+00,1
11.6333,  0.12954883,3.979351e+00,1
11.6667,  0.02267807,4.188790e+00,1
11.7000,  0.00000000,4.398230e+00,0
11.7333,  0.07164976,4.607669e+00,1
11.7667, -0.04482461,4.817109e+00,1
11.8000, -0.07501622,5.026548e+00,1
11.8333,  0.03373583,5.235988e+00,1
11.8667,  0.09411315,5.445427e+00,1
11.9000,  0.00000000,5.654867e+00,0
11.9333, -0.09756932,5.864306e+00,1
11.9667,  0.90067157,6.073746e+00,1
12.0000, -0.05962875,6.283185e+00,1
12.0333,  0.03786328,2.094395e-01,1
12.0667,  0.01949717,4.188790e-01,1
12.1000,  0.00000000,6.283185e-01,0
12.1333,  0.03798705,8.377580e-01,1
12.1667,  0.01123587,1.047198e+00,1
12.2000, -0.05014345,1.256637e+00,1
12.2333,  0.00000000,1.466077e+00,0
12.2667,  0.10420353,1.675516e+00,1
12.3000, -0.12592752,1.884956e+00,1
12.3333,  0.00000000,2.094395e+00,0
12.3667, -0.02037277,2.303835e+00,1
12.4000,  0.03871059,2.513274e+00,1
12.4333,  0.09705660,2.722714e+00,1
12.4667, -0.09450431,2.932153e+00,1
12.5000, -0.03291098,3.141593e+00,1
12.5333,  0.05080233,3.351032e+00,1
12.5667,  0.01905827,3.560472e+00,1
12.6000, -0.02526833,3.769911e+00,1
12.6333,  0.01326560,3.979351e+00,1
12.6667, -0.05531733,4.188790e+00,1
12.7000,  0.04511057,4.398230e+00,1
12.7333, -0.07328186,4.607669e+00,1
12.7667, -0.02767310,4.817109e+00,1
12.8000, -0.03949711,5.026548e+00,1
12.8333, -0.05011639,5.235988e+00,1
12.8667, -0.07470125,5.445427e+00,1
12.9000,  0.00000000,5.654867e+00,0
12.9333,  0.01418296,5.864306e+00,1
12.9667,  1.05341934,6.073746e+00,1
13.0000, -0.02407606,6.283185e+00,1
13.0333, -0.01578131,2.094395e-01,1
13.0667,  0.02196108,4.188790e-01,1
13.1000, -0.07814617,6.283185e-01,1
13.1333, -0.03406039,8.377580e-01,1
13.1667,  0.00000000,1.047198e+00,0
13.2000, -0.06273645,1.256637e+00,1
13.2333,  0.16318643,1.466077e+00,1
13.2667, -0.02060987,1.675516e+00,1
13.3000,  0.02517544,1.884956e+00,1
13.3333, -0.08810694,2.094395e+00,1
13.3667,  0.06599785,2.303835e+00,1
13.4000, -0.05622065,2.513274e+00,1
13.4333,  0.01508409,2.722714e+00,1
13.4667,  0.00000000,2.932153e+00,0
13.5000,  0.07115183,3.141593e+00,1
13.5333, -0.08518086,3.351032e+00,1
13.5667,  0.01165089,3.560472e+00,1
13.6000, -0.03378230,3.769911e+00,1
13.6333, -0.03178621,3.979351e+00,1
13.6667, -0.02651271,4.188790e+00,1
13.7000,  0.01493939,4.398230e+00,1
13.7333, -0.01434016,4.607669e+00,1
13.7667, -0.02571588,4.817109e+00,1
13.8000, -0.08615018,5.026548e+00,1
13.8333, -0.02579905,5.235988e+00,1
13.8667,  0.03802773,5.445427e+00,1
13.9000,  0.08817770,5.654867e+00,1
13.9333,  0.00000000,5.864306e+00,0
13.9667,  0.90179402,6.073746e+00,1
14.0000,  0.01700926,6.283185e+00,1
14.0333,  0.01899580,2.094395e-01,1
14.0667, -0.02785835,4.188790e-01,1
14.1000, -0.05136603,6.283185e-01,1
14.1333, -0.01945059,8.377580e-01,1
14.1667, -0.01426589,1.047198e+00,1
14.2000,  0.02132694,1.256637e+00,1
14.2333, -0.04139039,1.466077e+00,1
14.2667,  0.01766727,1.675516e+00,1
14.3000, -0.01366378,1.884956e+00,1
14.3333,  0.00000000,2.094395e+00,0
14.3667,  0.00000000,2.303835e+00,0
14.4000,  0.02419608,2.513274e+00,1
14.4333,  0.00000000,2.722714e+00,0
14.4667,  0.08858343,2.932153e+00,1
14.5000, -0.07606830,3.141593e+00,1
14.5333,  0.04084427,3.351032e+00,1
14.5667, -0.06489195,3.560472e+00,1
14.6000, -0.03050689,3.769911e+00,1
14.6333,  0.02485373,3.979351e+00,1
14.6667,  0.06412808,4.188790e+00,1
14.7000,  0.02106959,4.398230e+00,1
14.7333,  0.11852757,4.607669e+00,1
14.7667, -0.01357007,4.817109e+00,1
14.8000, -0.03708011,5.026548e+00,1
14.8333,  0.03835685,5.235988e+00,1
14.8667,  0.05455729,5.445427e+00,1
14.9000,  0.10027505,5.654867e+00,1
14.9333,  0.06649682,5.864306e+00,1
14.9667,  1.00000000,6.073746e+00,0
15.0000,  0.05947388,6.283185e+00,1
15.0333, -0.03419351,2.094395e-01,1
15.0667, -0.10185204,4.188790e-01,1
15.1000, -0.02765003,6.283185e-01,1
15.1333, -0.05684514,8.377580e-01,1
15.1667, -0.01001818,1.047198e+00,1
15.2000, -0.03898841,1.256637e+00,1
15.2333,  0.03988074,1.466077e+00,1
15.2667,  0.00000000,1.675516e+00,0
15.3000, -0.01393434,1.884956e+00,1
15.3333,  0.07973341,2.094395e+00,1
15.3667, -0.08787005,2.303835e+00,1
15.4000,  0.01750508,2.513274e+00,1
15.4333, -0.04001335,2.722714e+00,1
15.4667, -0.06845929,2.932153e+00,1
15.5000, -0.02124250,3.141593e+00,1
15.5333,  0.02104554,3.351032e+00,1
15.5667,  0.00000000,3.560472e+00,0
15.6000, -0.08403098,3.769911e+00,1
15.6333,  0.02330725,3.979351e+00,1
15.6667, -0.04889760,4.188790e+00,1
15.7000,  0.04859463,4.398230e+00,1
15.7333,  0.02185648,4.607669e+00,1
15.7667, -0.03227870,4.817109e+00,1
15.8000,  0.02340530,5.026548e+00,1
15.8333,  0.03084242,5.235988e+00,1
15.8667, -0.06014622,5.445427e+00,1
15.9000, -0.03014602,5.654867e+00,1
15.9333, -0.02522704,5.864306e+00,1
15.9667,  0.97326785,6.073746e+00,1
16.0000, -0.01225687,6.283185e+00,1
16.0333, -0.06077787,2.094395e-01,1
16.0667, -0.10948558,4.188790e-01,1
16.1000, -0.02769207,6.283185e-01,1
16.1333, -0.05378913,8.377580e-01,1
16.1667,  0.11573535,1.047198e+00,1
16.2000, -0.07480155,1.256637e+00,1
16.2333, -0.03072778,1.466077e+00,1
16.2667, -0.01337218,1.675516e+00,1
16.3000,  0.00000000,1.884956e+00,0
16.3333,  0.00000000,2.094395e+00,0
16.3667, -0.03368746,2.303835e+00,1
16.4000,  0.04070293,2.513274e+00,1
16.4333, -0.06232279,2.722714e+00,1
16.4667,  0.00000000,2.932153e+00,0
16.5000,  0.05453786,3.141593e+00,1
16.5333,  0.02887250,3.351032e+00,1
16.5667, -0.03265454,3.560472e+00,1
16.6000,  0.05209661,3.769911e+00,1
16.6333, -0.13378517,3.979351e+00,1
16.6667,  0.00000000,4.188790e+00,0
16.7000, -0.02117357,4.398230e+00,1
16.7333, -0.01288851,4.607669e+00,1
16.7667, -0.08677986,4.817109e+00,1
16.8000,  0.08903941,5.026548e+00,1
16.8333, -0.03531996,5.235988e+00,1
16.8667,  0.01795225,5.445427e+00,1
16.9000,  0.04423012,5.654867e+00,1
16.9333, -0.05078664,5.864306e+00,1
16.9667,  1.03469755,6.073746e+00,1
17.0000, -0.01827614,6.283185e+00,1
17.0333, -0.09257851,2.094395e-01,1
17.0667, -0.05437828,4.188790e-01,1
17.1000, -0.01485693,6.283185e-01,1
17.1333,  0.02111165,8.377580e-01,1
17.1667,  0.00000000,1.047198e+00,0
17.2000,  0.00000000,1.256637e+00,0
17.2333,  0.00000000,1.466077e+00,0
17.2667, -0.02810965,1.675516e+00,1
17.3000, -0.06246611,1.884956e+00,1
17.3333,  0.00000000,2.094395e+00,0
17.3667,  0.05335871,2.303835e+00,1
17.4000,  0.00000000,2.513274e+00,0
17.4333, -0.05666334,2.722714e+00,1
17.4667,  0.09294137,2.932153e+00,1
17.5000, -0.05139282,3.141593e+00,1
17.5333,  0.05009613,3.351032e+00,1
17.5667, -0.09885772,3.560472e+00,1
17.6000,  0.01268087,3.769911e+00,1
17.6333,  0.00000000,3.979351e+00,0
17.6667, -0.04404023,4.188790e+00,1
17.7000,  0.00000000,4.398230e+00,0
17.7333,  0.08799678,4.607669e+00,1
17.7667, -0.02180276,4.817109e+00,1
17.8000,  0.00000000,5.026548e+00,0
17.8333,  0.04715981,5.235988e+00,1
17.8667, -0.03733405,5.445427e+00,1
17.9000, -0.01539544,5.654867e+00,1
17.9333,  0.01657426,5.864306e+00,1
17.9667,  0.94786156,6.073746e+00,1
18.0000,  0.04402577,6.283185e+00,1
18.0333,  0.02086023,2.094395e-01,1
18.0667,  0.09134998,4.188790e-01,1
18.1000, -0.09401019,6.283185e-01,1
18.1333,  0.02185356,8.377580e-01,1
18.1667, -0.03134304,1.047198e+00,1
18.2000,  0.00000000,1.256637e+00,0
18.2333,  0.04859400,1.466077e+00,1
18.2667,  0.00000000,1.675516e+00,0
18.3000,  0.00000000,1.884956e+00,0
18.3333,  0.00000000,2.094395e+00,0
18.3667,  0.01053356,2.303835e+00,1
18.4000,  0.12742255,2.513274e+00,1
18.4333, -0.01343985,2.722714e+00,1
18.4667,  0.11346359,2.932153e+00,1
18.5000, -0.03835384,3.141593e+00,1
18.5333,  0.09905725,3.351032e+00,1
18.5667, -0.06376908,3.560472e+00,1
18.6000,  0.03974523,3.769911e+00,1
18.6333,  0.06558862,3.979351e+00,1
18.6667, -0.07243144,4.188790e+00,1
18.7000, -0.02912778,4.398230e+00,1
18.7333, -0.01394283,4.607669e+00,1
18.7667,  0.02363912,4.817109e+00,1
18.8000, -0.04275595,5.026548e+00,1
18.8333,  0.04390322,5.235988e+00,1
18.8667, -0.01760806,5.445427e+00,1
18.9000, -0.04526882,5.654867e+00,1
18.9333,  0.03968483,5.864306e+00,1
18.9667,  1.00000000,6.073746e+00,0
19.0000,  0.07647727,6.283185e+00,1
19.0333,  0.06696894,2.094395e-01,1
19.0667,  0.00000000,4.188790e-01,0
19.1000,  0.00000000,6.283185e-01,0
19.1333, -0.08817141,8.377580e-01,1
19.1667,  0.12292249,1.047198e+00,1
19.2000,  0.00000000,1.256637e+00,0
19.2333, -0.04009899,1.466077e+00,1
19.2667,  0.01569141,1.675516e+00,1
19.3000,  0.13979237,1.884956e+00,1
19.3333, -0.04123084,2.094395e+00,1
19.3667,  0.06372850,2.303835e+00,1
19.4000,  0.03103108,2.513274e+00,1
19.4333, -0.04707207,2.722714e+00,1
19.4667,  0.08314982,2.932153e+00,1
19.5000,  0.02342324,3.141593e+00,1
19.5333,  0.03997979,3.351032e+00,1
19.5667,  0.00000000,3.560472e+00,0
19.6000, -0.01924882,3.769911e+00,1
19.6333, -0.07784734,3.979351e+00,1
19.6667,  0.00000000,4.188790e+00,0
19.7000, -0.02551730,4.398230e+00,1
19.7333, -0.06871285,4.607669e+00,1
19.7667,  0.10178620,4.817109e+00,1
19.8000,  0.07164670,5.026548e+00,1
19.8333, -0.02554884,5.235988e+00,1
19.8667,  0.03274884,5.445427e+00,1
19.9000,  0.10100904,5.654867e+00,1
19.9333,  0.05413145,5.864306e+00,1
19.9667,  0.95270198,6.073746e+00,1
20.0000, -0.03941860,6.283185e+00,1
20.0333, -0.03168911,2.094395e-01,1
20.0667,  0.02804142,4.188790e-01,1
20.1000,  0.00000000,6.283185e-01,0
20.1333,  0.10307698,8.377580e-01,1
20.1667, -0.01023646,1.047198e+00,1
20.2000,  0.05629701,1.256637e+00,1
20.2333,  0.01504811,1.466077e+00,1
20.2667,  0.03733245,1.675516e+00,1
20.3000, -0.01880544,1.884956e+00,1
20.3333,  0.05609023,2.094395e+00,1
20.3667, -0.02321603,2.303835e+00,1
20.4000,  0.06611252,2.513274e+00,1
20.4333,  0.01008416,2.722714e+00,1
20.4667, -0.02513990,2.932153e+00,1
20.5000,  0.01024022,3.141593e+00,1
20.5333,  0.12691012,3.351032e+00,1
20.5667, -0.01193426,3.560472e+00,1
20.6000, -0.03417993,3.769911e+00,1
20.6333,  0.02200938,3.979351e+00,1
20.6667, -0.07057539,4.188790e+00,1
20.7000, -0.01641457,4.398230e+00,1
20.7333,  0.06250382,4.607669e+00,1
20.7667, -0.03562036,4.817109e+00,1
20.8000,  0.00000000,5.026548e+00,0
20.8333,  0.04568687,5.235988e+00,1
20.8667,  0.05866773,5.445427e+00,1
20.9000, -0.04226905,5.654867e+00,1
20.9333,  0.03953396,5.864306e+00,1
20.9667,  1.08997613,6.073746e+00,1
21.0000,  0.02978720,6.283185e+00,1
21.0333,  0.01034496,2.094395e-01,1
21.0667,  0.02900150,4.188790e-01,1
21.1000,  0.00000000,6.283185e-01,0
21.1333,  0.00000000,8.377580e-01,0
21.1667, -0.01439751,1.047198e+00,1
21.2000, -0.06839117,1.256637e+00,1
