time,function,period,anomaly
15.4000,  0.00000000,1,0
15.4500,  0.00000000,2,0
15.5000,  0.00000000,3,0
15.5500,  1.00000000,4,0
15.6000,  0.00000000,1,0
15.6500,  0.00000000,2,0
15.7000,  0.00000000,3,0
15.7500,  1.00000000,4,0
15.8000,  0.00000000,1,0
15.8500,  0.00000000,2,0
15.9000,  0.00000000,3,0
15.9500,  1.00000000,4,0
16.0000,  0.00000000,1,0
16.0500,  0.00000000,2,0
16.1000,  0.00000000,3,0
16.1500,  1.00000000,4,0
16.2000,  0.00000000,1,0
16.2500,  0.00000000,2,0
16.3000,  0.00000000,3,0
16.3500,  1.00000000,4,0
16.4000,  0.00000000,1,0
16.4500,  0.00000000,2,0
16.5000,  0.00000000,3,0
16.5500,  1.00000000,4,0
16.6000,  0.00000000,1,0
16.6500,  0.00000000,2,0
16.7000,  0.00000000,3,0
16.7500,  1.00000000,4,0
16.8000,  0.00000000,1,0
16.8500,  0.00000000,2,0
16.9000,  0.00000000,3,0
16.9500,  1.00000000,4,0
17.0000,  0.00000000,1,0
17.0500,  0.00000000,2,0
17.1000,  0.00000000,3,0
17.1500,  1.00000000,4,0
17.2000,  0.00000000,1,0
17.2500,  0.00000000,2,0
17.3000,  0.00000000,3,0
17.3500,  1.00000000,4,0
17.4000,  0.00000000,1,0
17.4500,  0.00000000,2,0
17.5000,  0.00000000,3,0
17.5500,  1.00000000,4,0
17.6000,  0.00000000,1,0
17.6500,  0.00000000,2,0
17.7000,  0.00000000,3,0
17.7500,  1.00000000,4,0
17.8000,  0.00000000,1,0
17.8500,  0.00000000,2,0
17.9000,  0.00000000,3,0
17.9500,  1.00000000,4,0
18.0000,  0.00000000,1,0
18.0500,  0.00000000,2,0
18.1000,  0.00000000,3,0
18.1500,  1.00000000,4,0
18.2000,  0.00000000,1,0
18.2500,  0.00000000,2,0
18.3000,  0.00000000,3,0
18.3500,  1.00000000,4,0
18.4000,  0.00000000,1,0
18.4500,  0.00000000,2,0
18.5000,  0.00000000,3,0
18.5500,  1.00000000,4,0
18.6000,  0.00000000,1,0
18.6500,  0.00000000,2,0
18.7000,  0.00000000,3,0
18.7500,  1.00000000,4,0
18.8000,  0.00000000,1,0
18.8500,  0.00000000,2,0
18.9000,  0.00000000,3,0
18.9500,  1.00000000,4,0
19.0000,  0.00000000,1,0
19.0500,  0.00000000,2,0
19.1000,  0.00000000,3,0
19.1500,  1.00000000,4,0
19.2000,  0.00000000,1,0
19.2500,  0.00000000,2,0
19.3000,  0.00000000,3,0
19.3500,  1.00000000,4,0
19.4000,  0.00000000,1,0
19.4500,  0.00000000,2,0
19.5000,  0.00000000,3,0
19.5500,  1.00000000,4,0
19.6000,  0.00000000,1,0
19.6500,  0.00000000,2,0
19.7000,  0.00000000,3,0
19.7500,  1.00000000,4,0
19.8000,  0.00000000,1,0
19.8500,  0.00000000,2,0
19.9000,  0.00000000,3,0
19.9500,  1.00000000,4,0
20.0000,  0.00000000,1,0
20.0500,  0.00000000,2,0
20.1000,  0.00000000,3,0
20.1500,  1.00000000,4,0
20.2000,  0.00000000,1,0
20.2500,  0.00000000,2,0
20.3000,  0.00000000,3,0
20.3500,  1.00000000,4,0
20.4000,  0.00000000,1,0
20.4500,  0.00000000,2,0
20.5000,  0.00000000,3,0
20.5500,  1.00000000,4,0
20.6000,  0.00000000,1,0
20.6500,  0.00000000,2,0
20.7000,  0.00000000,3,0
20.7500,  1.00000000,4,0
20.8000,  0.00000000,1,0
20.8500,  0.00000000,2,0
20.9000,  0.00000000,3,0
20.9500,  1.00000000,4,0
21.0000,  0.00000000,1,0
21.0500,  0.00000000,2,0
21.1000,  0.00000000,3,0
21.1500,  1.00000000,4,0
21.2000,  0.00000000,1,0
21.2500,  0.00000000,2,0
21.3000,  0.00000000,3,0
21.3500,  1.00000000,4,0
21.4000,  0.00000000,1,0
21.4500,  0.00000000,2,0
21.5000,  0.00000000,3,0
21.5500,  1.00000000,4,0
21.6000,  0.00000000,1,0
21.6500,  0.00000000,2,0
21.7000,  0.00000000,3,0
21.7500,  1.00000000,4,0
21.8000,  0.00000000,1,0
21.8500,  0.00000000,2,0
21.9000,  0.00000000,3,0
21.9500,  1.00000000,4,0
22.0000,  0.00000000,1,0
22.0500,  0.00000000,2,0
22.1000,  0.00000000,3,0
22.1500,  1.00000000,4,0
22.2000,  0.00000000,1,0
22.2500,  0.00000000,2,0
22.3000,  0.00000000,3,0
22.3500,  1.00000000,4,0
22.4000,  0.00000000,1,0
22.4500,  0.00000000,2,0
22.5000,  0.00000000,3,0
22.5500,  1.00000000,4,0
22.6000,  0.00000000,1,0
22.6500,  0.00000000,2,0
22.7000,  0.00000000,3,0
22.7500,  1.00000000,4,0
22.8000,  0.00000000,1,0
22.8500,  0.00000000,2,0
22.9000,  0.00000000,3,0
22.9500,  1.00000000,4,0
23.0000,  0.00000000,1,0
23.0500,  0.00000000,2,0
23.1000,  0.00000000,3,0
23.1500,  1.00000000,4,0
23.2000,  0.00000000,1,0
23.2500,  0.00000000,2,0
23.3000,  0.00000000,3,0
23.3500,  1.00000000,4,0
23.4000,  0.00000000,1,0
23.4500,  0.00000000,2,0
23.5000,  0.00000000,3,0
23.5500,  1.00000000,4,0
23.6000,  0.00000000,1,0
23.6500,  0.00000000,2,0
23.7000,  0.00000000,3,0
23.7500,  1.00000000,4,0
23.8000,  0.00000000,1,0
23.8500,  0.00000000,2,0
23.9000,  0.00000000,3,0
23.9500,  1.00000000,4,0
24.0000,  0.00000000,1,0
24.0500,  0.00000000,2,0
24.1000,  0.00000000,3,0
24.1500,  1.00000000,4,0
24.2000,  0.00000000,1,0
24.2500,  0.00000000,2,0
24.3000,  0.00000000,3,0
24.3500,  1.00000000,4,0
24.4000,  0.00000000,1,0
24.4500,  0.00000000,2,0
24.5000,  0.00000000,3,0
24.5500,  1.00000000,4,0
24.6000,  0.00000000,1,0
24.6500,  0.00000000,2,0
24.7000,  0.00000000,3,0
24.7500,  1.00000000,4,0
24.8000,  0.00000000,1,0
24.8500,  0.00000000,2,0
24.9000,  0.00000000,3,0
24.9500,  1.00000000,4,0
25.0000,  0.00000000,1,0
25.0500,  0.00000000,2,0
25.1000,  0.00000000,3,0
25.1500,  1.00000000,4,0
25.2000,  0.00000000,1,0
25.2500,  0.00000000,2,0
25.3000,  0.00000000,3,0
25.3500,  1.00000000,4,0
25.4000,  0.00000000,1,0
25.4500,  0.00000000,2,0
25.5000,  0.00000000,3,0
25.5500,  1.00000000,4,0
25.6000,  0.00000000,1,0
25.6500,  0.00000000,2,0
25.7000,  0.00000000,3,0
25.7500,  1.00000000,4,0
25.8000,  0.00000000,1,0
25.8500,  0.00000000,2,0
25.9000,  0.00000000,3,0
25.9500,  1.00000000,4,0
26.0000,  0.00000000,1,0
26.0500,  0.00000000,2,0
26.1000,  0.00000000,3,0
26.1500,  1.00000000,4,0
26.2000,  0.00000000,1,0
26.2500,  0.00000000,2,0
26.3000,  0.00000000,3,0
26.3500,  1.00000000,4,0
26.4000,  0.00000000,1,0
26.4500,  0.00000000,2,0
26.5000,  0.00000000,3,0
26.5500,  1.00000000,4,0
26.6000,  0.00000000,1,0
26.6500,  0.00000000,2,0
26.7000,  0.00000000,3,0
26.7500,  1.00000000,4,0
26.8000,  0.00000000,1,0
26.8500,  0.00000000,2,0
26.9000,  0.00000000,3,0
26.9500,  1.00000000,4,0
27.0000,  0.00000000,1,0
27.0500,  0.00000000,2,0
27.1000,  0.00000000,3,0
27.1500,  1.00000000,4,0
27.2000,  0.00000000,1,0
27.2500,  0.00000000,2,0
27.3000,  0.00000000,3,0
27.3500,  1.00000000,4,0
27.4000,  0.00000000,1,0
27.4500,  0.00000000,2,0
27.5000,  0.00000000,3,0
27.5500,  1.00000000,4,0
27.6000,  0.00000000,1,0
27.6500,  0.00000000,2,0
27.7000,  0.00000000,3,0
27.7500,  1.00000000,4,0
27.8000,  0.00000000,1,0
27.8500,  0.00000000,2,0
27.9000,  0.00000000,3,0
27.9500,  1.00000000,4,0
28.0000,  0.00000000,1,0
28.0500,  0.00000000,2,0
28.1000,  0.00000000,3,0
28.1500,  1.00000000,4,0
28.2000,  0.00000000,1,0
28.2500,  0.00000000,2,0
28.3000,  0.00000000,3,0
28.3500,  1.00000000,4,0
28.4000,  0.00000000,1,0
28.4500,  0.00000000,2,0
28.5000,  0.00000000,3,0
28.5500,  1.00000000,4,0
28.6000,  0.00000000,1,0
28.6500,  0.00000000,2,0
28.7000,  0.00000000,3,0
28.7500,  1.00000000,4,0
28.8000,  0.00000000,1,0
28.8500,  0.00000000,2,0
28.9000,  0.00000000,3,0
28.9500,  1.00000000,4,0
29.0000,  0.00000000,1,0
29.0500,  0.00000000,2,0
29.1000,  0.00000000,3,0
29.1500,  1.00000000,4,0
29.2000,  0.00000000,1,0
29.2500,  0.00000000,2,0
29.3000,  0.00000000,3,0
29.3500,  1.00000000,4,0
29.4000,  0.00000000,1,0
29.4500,  0.00000000,2,0
29.5000,  0.00000000,3,0
29.5500,  1.00000000,4,0
29.6000,  0.00000000,1,0
29.6500,  0.00000000,2,0
29.7000,  0.00000000,3,0
29.7500,  1.00000000,4,0
29.8000,  0.00000000,1,0
29.8500,  0.00000000,2,0
29.9000,  0.00000000,3,0
29.9500,  1.00000000,4,0
30.0000,  0.00000000,1,0
30.0500,  0.00000000,2,0
30.1000,  0.00000000,3,0
30.1500,  1.00000000,4,0
30.2000,  0.00000000,1,0
30.2500,  0.00000000,2,0
30.3000,  0.00000000,3,0
30.3500,  1.00000000,4,0
30.4000,  0.00000000,1,0
30.4500,  0.00000000,2,0
30.5000,  0.00000000,3,0
30.5500,  1.00000000,4,0
30.6000,  0.00000000,1,0
30.6500,  0.00000000,2,0
30.7000,  0.00000000,3,0
30.7500,  1.00000000,4,0
30.8000,  0.00000000,1,0
30.8500,  0.00000000,2,0
30.9000,  0.00000000,3,0
30.9500,  1.00000000,4,0
31.0000,  0.00000000,1,0
31.0500,  0.00000000,2,0
31.1000,  0.00000000,3,0
31.1500,  1.00000000,4,0
31.2000,  0.00000000,1,0
31.2500,  0.00000000,2,0
31.3000,  0.00000000,3,0
31.3500,  1.00000000,4,0
31.4000,  0.00000000,1,0
31.4500,  0.00000000,2,0
31.5000,  0.00000000,3,0
31.5500,  1.00000000,4,0
31.6000,  0.00000000,1,0
31.6500,  0.00000000,2,0
31.7000,  0.00000000,3,0
31.7500,  1.00000000,4,0
31.8000,  0.00000000,1,0
31.8500,  0.00000000,2,0
31.9000,  0.00000000,3,0
31.9500,  1.00000000,4,0
32.0000,  0.00000000,1,0
32.0500,  0.00000000,2,0
32.1000,  0.00000000,3,0
32.1500,  1.00000000,4,0
32.2000,  0.00000000,1,0
32.2500,  0.00000000,2,0
32.3000,  0.00000000,3,0
32.3500,  1.00000000,4,0
32.4000,  0.00000000,1,0
32.4500,  0.00000000,2,0
32.5000,  0.00000000,3,0
32.5500,  1.00000000,4,0
32.6000,  0.00000000,1,0
32.6500,  0.00000000,2,0
32.7000,  0.00000000,3,0
32.7500,  1.00000000,4,0
32.8000,  0.00000000,1,0
32.8500,  0.00000000,2,0
32.9000,  0.00000000,3,0
32.9500,  1.00000000,4,0
33.0000,  0.00000000,1,0
33.0500,  0.00000000,2,0
33.1000,  0.00000000,3,0
33.1500,  1.00000000,4,0
33.2000,  0.00000000,1,0
33.2500,  0.00000000,2,0
33.3000,  0.00000000,3,0
33.3500,  1.00000000,4,0
33.4000,  0.00000000,1,0
33.4500,  0.00000000,2,0
33.5000,  0.00000000,3,0
33.5500,  1.00000000,4,0
33.6000,  0.00000000,1,0
33.6500,  0.00000000,2,0
33.7000,  0.00000000,3,0
33.7500,  1.00000000,4,0
33.8000,  0.00000000,1,0
33.8500,  0.00000000,2,0
33.9000,  0.00000000,3,0
33.9500,  1.00000000,4,0
34.0000,  0.00000000,1,0
34.0500,  0.00000000,2,0
34.1000,  0.00000000,3,0
34.1500,  1.00000000,4,0
34.2000,  0.00000000,1,0
34.2500,  0.00000000,2,0
34.3000,  0.00000000,3,0
34.3500,  1.00000000,4,0
34.4000,  0.00000000,1,0
34.4500,  0.00000000,2,0
34.5000,  0.00000000,3,0
34.5500,  1.00000000,4,0
34.6000,  0.00000000,1,0
34.6500,  0.00000000,2,0
34.7000,  0.00000000,3,0
34.7500,  1.00000000,4,0
34.8000,  0.00000000,1,0
34.8500,  0.00000000,2,0
34.9000,  0.00000000,3,0
34.9500,  1.00000000,4,0
35.0000,  0.00000000,1,0
35.0500,  0.00000000,2,0
35.1000,  0.00000000,3,0
35.1500,  1.00000000,4,0
35.2000,  0.00000000,1,0
35.2500,  0.00000000,2,0
35.3000,  0.00000000,3,0
35.3500,  1.00000000,4,0
35.4000,  0.00000000,1,0
35.4500,  0.00000000,2,0
35.5000,  0.00000000,3,0
35.5500,  1.00000000,4,0
35.6000,  0.00000000,1,0
35.6500,  0.00000000,2,0
35.7000,  0.00000000,3,0
35.7500,  1.00000000,4,0
35.8000,  0.00000000,1,0
35.8500,  0.00000000,2,0
35.9000,  0.00000000,3,0
35.9500,  1.00000000,4,0
36.0000,  0.00000000,1,0
36.0500,  0.00000000,2,0
36.1000,  0.00000000,3,0
36.1500,  1.00000000,4,0
36.2000,  0.00000000,1,0
36.2500,  0.00000000,2,0
36.3000,  0.00000000,3,0
36.3500,  1.00000000,4,0
36.4000,  0.00000000,1,0
36.4500,  0.00000000,2,0
36.5000,  0.00000000,3,0
36.5500,  1.00000000,4,0
36.6000,  0.00000000,1,0
36.6500,  0.00000000,2,0
36.7000,  0.00000000,3,0
36.7500,  1.00000000,4,0
36.8000,  0.00000000,1,0
36.8500,  0.00000000,2,0
36.9000,  0.00000000,3,0
36.9500,  1.00000000,4,0
37.0000,  0.00000000,1,0
37.0500,  0.00000000,2,0
37.1000,  0.00000000,3,0
37.1500,  1.00000000,4,0
37.2000,  0.00000000,1,0
37.2500,  0.00000000,2,0
37.3000,  0.00000000,3,0
37.3500,  1.00000000,4,0
37.4000,  0.00000000,1,0
37.4500,  0.00000000,2,0
37.5000,  0.00000000,3,0
37.5500,  1.00000000,4,0
37.6000,  0.00000000,1,0
37.6500,  0.00000000,2,0
37.7000,  0.00000000,3,0
37.7500,  1.00000000,4,0
37.8000,  0.00000000,1,0
37.8500,  0.00000000,2,0
37.9000,  0.00000000,3,0
37.9500,  1.00000000,4,0
38.0000,  0.00000000,1,0
38.0500,  0.00000000,2,0
38.1000,  0.00000000,3,0
38.1500,  1.00000000,4,0
38.2000,  0.00000000,1,0
38.2500,  0.00000000,2,0
38.3000,  0.00000000,3,0
38.3500,  1.00000000,4,0
38.4000,  0.00000000,1,0
38.4500,  0.00000000,2,0
38.5000,  0.00000000,3,0
38.5500,  1.00000000,4,0
38.6000,  0.00000000,1,0
38.6500,  0.00000000,2,0
38.7000,  0.00000000,3,0
38.7500,  1.00000000,4,0
38.8000,  0.00000000,1,0
38.8500,  0.00000000,2,0
38.9000,  0.00000000,3,0
38.9500,  1.00000000,4,0
39.0000,  0.00000000,1,0
39.0500,  0.00000000,2,0
39.1000,  0.00000000,3,0
39.1500,  1.00000000,4,0
39.2000,  0.00000000,1,0
39.2500,  0.00000000,2,0
39.3000,  0.00000000,3,0
39.3500,  1.00000000,4,0
39.4000,  0.00000000,1,0
39.4500,  0.00000000,2,0
39.5000,  0.00000000,3,0
39.5500,  1.00000000,4,0
39.6000,  0.00000000,1,0
39.6500,  0.00000000,2,0
39.7000,  0.00000000,3,0
39.7500,  1.00000000,4,0
39.8000,  0.00000000,1,0
39.8500,  0.00000000,2,0
39.9000,  0.00000000,3,0
39.9500,  1.00000000,4,0
40.0000,  0.00000000,1,0
40.0500,  0.00000000,2,0
40.1000,  0.00000000,3,0
40.1500,  1.00000000,4,0
40.2000,  0.00000000,1,0
40.2500,  0.00000000,2,0
40.3000,  0.00000000,3,0
40.3500,  1.00000000,4,0
40.4000,  0.00000000,1,0
40.4500,  0.00000000,2,0
40.5000,  0.00000000,3,0
40.5500,  1.00000000,4,0
40.6000,  0.00000000,1,0
40.6500,  0.00000000,2,0
40.7000,  0.00000000,3,0
40.7500,  1.00000000,4,0
40.8000,  0.00000000,1,0
40.8500,  0.00000000,2,0
40.9000,  0.00000000,3,0
40.9500,  1.00000000,4,0
41.0000,  0.00000000,1,0
41.0500,  0.00000000,2,0
41.1000,  0.00000000,3,0
41.1500,  1.00000000,4,0
41.2000,  0.00000000,1,0
41.2500,  0.00000000,2,0
41.3000,  0.00000000,3,0
41.3500,  1.00000000,4,0
41.4000,  0.00000000,1,0
41.4500,  0.00000000,2,0
41.5000,  0.00000000,3,0
41.5500,  1.00000000,4,0
41.6000,  0.00000000,1,0
41.6500,  0.00000000,2,0
41.7000,  0.00000000,3,0
41.7500,  1.00000000,4,0
41.8000,  0.00000000,1,0
41.8500,  0.00000000,2,0
41.9000,  0.00000000,3,0
41.9500,  1.00000000,4,0
42.0000,  0.00000000,1,0
42.0500,  0.00000000,2,0
42.1000,  0.00000000,3,0
42.1500,  1.00000000,4,0
42.2000,  0.00000000,1,0
42.2500,  0.00000000,2,0
42.3000,  0.00000000,3,0
42.3500,  1.00000000,4,0
42.4000,  0.00000000,1,0
42.4500,  0.00000000,2,0
42.5000,  0.00000000,3,0
42.5500,  1.00000000,4,0
42.6000,  0.00000000,1,0
42.6500,  0.00000000,2,0
42.7000,  0.00000000,3,0
42.7500,  1.00000000,4,0
42.8000,  0.00000000,1,0
42.8500,  0.00000000,2,0
42.9000,  0.00000000,3,0
42.9500,  1.00000000,4,0
43.0000,  0.00000000,1,0
43.0500,  0.00000000,2,0
43.1000,  0.00000000,3,0
43.1500,  1.00000000,4,0
43.2000,  0.00000000,1,0
43.2500,  0.00000000,2,0
43.3000,  0.00000000,3,0
43.3500,  1.00000000,4,0
43.4000,  0.00000000,1,0
43.4500,  0.00000000,2,0
43.5000,  0.00000000,3,0
43.5500,  1.00000000,4,0
