time_stamp,function,phase,has_anomaly
7.4667,  0.16359898,2.979068e+00,1
7.5000, -0.04763150,3.188717e+00,1
7.5333, -0.25681502,3.398365e+00,1
7.5667, -0.45479016,3.608014e+00,1
7.6000, -0.63288465,3.817663e+00,1
7.6333, -0.78329523,4.027312e+00,1
7.6667, -0.89942953,4.236961e+00,1
7.7000, -0.97619502,4.446610e+00,1
7.7333, -1.01022225,4.656259e+00,1
7.7667, -1.00001278,4.865908e+00,1
7.8000, -0.94600516,5.075557e+00,1
7.8333, -0.85055607,5.285206e+00,1
7.8667, -0.71783752,5.494855e+00,1
7.9000, -0.55365447,5.704504e+00,1
7.9333, -0.36519099,5.914153e+00,1
7.9667, -0.16069588,6.123802e+00,1
8.0000,  0.05087831,5.026548e-02,1
8.0333,  0.26026722,2.599144e-01,1
8.0667,  0.45830032,4.695634e-01,1
8.1000,  0.63630248,6.792123e-01,1
8.1333,  0.78647404,8.888613e-01,1
8.1667,  0.90223253,1.098510e+00,1
8.2000,  0.97850115,1.308159e+00,1
8.2333,  1.01193146,1.517808e+00,1
8.2667,  1.00105033,1.727457e+00,1
8.3000,  0.94632489,1.937106e+00,1
8.3333,  0.85014246,2.146755e+00,1
8.3667,  0.71670641,2.356404e+00,1
8.4000,  0.55185249,2.566053e+00,1
8.4333,  0.36279361,2.775702e+00,1
8.4667,  0.15780430,2.985351e+00,1
8.5000, -0.05414149,3.195000e+00,1
8.5333, -0.26376313,3.404649e+00,1
8.5667, -0.46187977,3.614298e+00,1
8.6000, -0.63981230,3.823947e+00,1
8.6333, -0.78976363,4.033596e+00,1
8.6667, -0.90516031,4.243244e+00,1
8.7000, -0.98094067,4.452893e+00,1
8.7333, -1.01377683,4.662542e+00,1
8.7667, -1.00222083,4.872191e+00,1
8.8000, -0.94676849,5.081840e+00,1
8.8333, -0.84983812,5.291489e+00,1
8.8667, -0.71566508,5.501138e+00,1
8.9000, -0.55011673,5.710787e+00,1
8.9333, -0.36043586,5.920436e+00,1
8.9667, -0.15492384,6.130085e+00,1
9.0000,  0.05742267,5.654867e-02,1
9.0333,  0.26730556,2.661976e-01,1
9.0667,  0.46553233,4.758466e-01,1
9.1000,  0.64341874,6.854955e-01,1
9.1333,  0.79316922,8.951445e-01,1
9.1667,  0.90821846,1.104793e+00,1
9.2000,  0.98351925,1.314442e+00,1
9.2333,  1.01576387,1.524091e+00,1
9.2667,  1.00352939,1.733740e+00,1
9.3000,  0.94734042,1.943389e+00,1
9.3333,  0.84964670,2.153038e+00,1
9.3667,  0.71471621,2.362687e+00,1
9.4000,  0.54844881,2.572336e+00,1
9.4333,  0.35811823,2.781985e+00,1
9.4667,  0.15205390,2.991634e+00,1
9.5000, -0.06072353,3.201283e+00,1
9.5333, -0.27089710,3.410932e+00,1
9.5667, -0.46926142,3.620581e+00,1
9.6000, -0.64712586,3.830230e+00,1
9.6333, -0.79669529,4.039879e+00,1
9.6667, -0.91141166,4.249528e+00,1
9.7000, -0.98624157,4.459177e+00,1
9.7333, -1.01789703,4.668826e+00,1
9.7667, -1.00498001,4.878475e+00,1
9.8000, -0.94804411,5.088123e+00,1
9.8333, -0.84957088,5.297772e+00,1
9.8667, -0.71386165,5.507421e+00,1
9.9000, -0.54684968,5.717070e+00,1
9.9333, -0.35584076,5.926719e+00,1
9.9667, -0.14919364,6.136368e+00,1
10.0000,  0.06404572,6.283185e-02,1
10.0333,  0.27454012,2.724808e-01,1
10.0667,  0.47306995,4.821298e-01,1
10.1000,  0.65093697,6.917787e-01,1
10.1333,  0.80034538,9.014277e-01,1
10.1667,  0.91474352,1.111077e+00,1
10.2000,  0.98911108,1.320726e+00,1
10.2333,  1.02017948,1.530375e+00,1
10.2667,  1.00657545,1.740023e+00,1
10.3000,  0.94888175,1.949672e+00,1
10.3333,  0.84961223,2.159321e+00,1
10.3667,  0.71310229,2.368970e+00,1
10.4000,  0.54531954,2.578619e+00,1
10.4333,  0.35360298,2.788268e+00,1
10.4667,  0.14634197,2.997917e+00,1
10.5000, -0.06739084,3.207566e+00,1
10.5333, -0.27823665,3.417215e+00,1
10.5667, -0.47696025,3.626864e+00,1
10.6000, -0.65485453,3.836513e+00,1
10.6333, -0.80412197,4.046162e+00,1
10.6667, -0.91821636,4.255811e+00,1
10.7000, -0.99212989,4.465460e+00,1
10.7333, -1.02261297,4.675109e+00,1
10.7667, -1.00831702,4.884758e+00,1
10.8000, -0.94985418,5.094407e+00,1
10.8333, -0.84977108,5.304056e+00,1
10.8667, -0.71243794,5.513705e+00,1
10.9000, -0.54385774,5.723353e+00,1
10.9333, -0.35140386,5.933002e+00,1
10.9667, -0.14349756,6.142651e+00,1
11.0000,  0.07076043,6.911504e-02,1
11.0333,  0.28198829,2.787640e-01,1
11.0667,  0.48093389,4.884129e-01,1
11.1000,  0.65888000,6.980619e-01,1
11.1333,  0.80802627,9.077108e-01,1
11.1667,  0.92183108,1.117360e+00,1
11.2000,  0.99529851,1.327009e+00,1
11.2333,  1.02519758,1.536658e+00,1
11.2667,  1.01020438,1.746307e+00,1
11.3000,  0.95096064,1.955956e+00,1
11.3333,  0.85004633,2.165605e+00,1
11.3667,  0.71186725,2.375253e+00,1
11.4000,  0.54246275,2.584902e+00,1
11.4333,  0.34924178,2.794551e+00,1
11.4667,  0.14065884,3.004200e+00,1
11.5000, -0.07415589,3.213849e+00,1
11.5333, -0.28579619,3.423498e+00,1
11.5667, -0.48499164,3.633147e+00,1
11.6000, -0.66301368,3.842796e+00,1
11.6333, -0.81205807,4.052445e+00,1
11.6667, -0.92558695,4.262094e+00,1
11.7000, -0.99861566,4.471743e+00,1
11.7333, -1.02793157,4.681392e+00,1
11.7667, -1.01223538,4.891041e+00,1
11.8000, -0.95219870,5.100690e+00,1
11.8333, -0.85043535,5.310339e+00,1
11.8667, -0.71138754,5.519988e+00,1
11.9000, -0.54113203,5.729637e+00,1
11.9333, -0.34711448,5.939286e+00,1
11.9667, -0.13782397,6.148935e+00,1
12.0000,  0.07757850,7.539822e-02,1
12.0333,  0.28966093,2.850472e-01,1
12.0667,  0.48913333,4.946961e-01,1
12.1000,  0.66725461,7.043451e-01,1
12.1333,  0.81621561,9.139940e-01,1
12.1667,  0.92948144,1.123643e+00,1
12.2000,  1.00207818,1.333292e+00,1
12.2333,  1.03081122,1.542941e+00,1
12.2667,  1.01440592,1.752590e+00,1
12.3000,  0.95356405,1.962239e+00,1
12.3333,  0.85093386,2.171888e+00,1
12.3667,  0.71099479,2.381537e+00,1
12.4000,  0.53986198,2.591186e+00,1
12.4333,  0.34501906,2.800835e+00,1
12.4667,  0.13499090,3.010484e+00,1
12.5000, -0.08102930,3.220132e+00,1
12.5333, -0.29358247,3.429781e+00,1
12.5667, -0.49335776,3.639430e+00,1
12.6000, -0.67160042,3.849079e+00,1
12.6333, -0.82049542,4.058728e+00,1
12.6667, -0.93351011,4.268377e+00,1
12.7000, -1.00568078,4.478026e+00,1
12.7333, -1.03383065,4.687675e+00,1
12.7667, -1.01670977,4.897324e+00,1
12.8000, -0.95505041,5.106973e+00,1
12.8333, -0.85153583,5.316622e+00,1
12.8667, -0.71068349,5.526271e+00,1
12.9000, -0.53864795,5.735920e+00,1
12.9333, -0.34295191,5.945569e+00,1
12.9667, -0.13215735,6.155218e+00,1
13.0000,  0.08450913,8.168141e-02,1
13.0333,  0.29756007,2.913304e-01,1
13.0667,  0.49766259,5.009793e-01,1
13.1000,  0.67604723,7.106283e-01,1
13.1333,  0.82489222,9.202772e-01,1
13.1667,  0.93766644,1.129926e+00,1
13.2000,  1.00941598,1.339575e+00,1
13.2333,  1.03698173,1.549224e+00,1
13.2667,  1.01913851,1.758873e+00,1
13.3000,  0.95664944,1.968522e+00,1
13.3333,  0.85223339,2.178171e+00,1
13.3667,  0.71044665,2.387820e+00,1
13.4000,  0.53748415,2.597469e+00,1
13.4333,  0.34090880,2.807118e+00,1
13.4667,  0.12932081,3.016767e+00,1
13.5000, -0.08801853,3.226416e+00,1
13.5333, -0.30159223,3.436065e+00,1
13.5667, -0.50204430,3.645714e+00,1
13.6000, -0.68058959,3.855363e+00,1
13.6333, -0.82939879,4.065011e+00,1
13.6667, -0.94194175,4.274660e+00,1
13.7000, -1.01327399,4.484309e+00,1
13.7333, -1.04025397,4.693958e+00,1
13.7667, -1.02168141,4.903607e+00,1
13.8000, -0.95835067,5.113256e+00,1
13.8333, -0.85301680,5.322905e+00,1
13.8667, -0.71027571,5.532554e+00,1
13.9000, -0.53636366,5.742203e+00,1
13.9333, -0.33888477,5.951852e+00,1
13.9667, -0.12647864,6.161501e+00,1
14.0000,  0.09155770,8.796459e-02,1
14.0333,  0.30567664,2.976135e-01,1
14.0667,  0.50649808,5.072625e-01,1
14.1000,  0.68522036,7.169114e-01,1
14.1333,  0.83400593,9.265604e-01,1
14.1667,  0.94632512,1.136209e+00,1
14.2000,  1.01724265,1.345858e+00,1
14.2333,  1.04363448,1.555507e+00,1
14.2667,  1.02432543,1.765156e+00,1
14.3000,  0.96014146,1.974805e+00,1
14.3333,  0.85387444,2.184454e+00,1
14.3667,  0.71016062,2.394103e+00,1
14.4000,  0.53527845,2.603752e+00,1
14.4333,  0.33687428,2.813401e+00,1
14.4667,  0.12362804,3.023050e+00,1
14.5000, -0.09512648,3.232699e+00,1
14.5333, -0.30981012,3.442348e+00,1
14.5667, -0.51101783,3.651997e+00,1
14.6000, -0.68993069,3.861646e+00,1
14.6333, -0.83870241,4.071295e+00,1
14.6667, -0.95080341,4.280944e+00,1
14.7000, -1.02130742,4.490593e+00,1
14.7333, -1.04710795,4.700241e+00,1
14.7667, -1.02705515,4.909890e+00,1
14.8000, -0.96200703,5.119539e+00,1
14.8333, -0.85479279,5.329188e+00,1
14.8667, -0.71008978,5.538837e+00,1
14.9000, -0.53421943,5.748486e+00,1
14.9333, -0.33487114,5.958135e+00,1
14.9667, -0.12076609,6.167784e+00,1
15.0000,  0.09872432,9.424778e-02,1
15.0333,  0.31398861,3.038967e-01,1
15.0667,  0.51559609,5.135457e-01,1
15.1000,  0.69471002,7.231946e-01,1
15.1333,  0.84347495,9.328436e-01,1
15.1667,  0.95536117,1.142493e+00,1
15.2000,  1.02545136,1.352141e+00,1
15.2333,  1.05065669,1.561790e+00,1
15.2667,  1.02985290,1.771439e+00,1
15.3000,  0.96393048,1.981088e+00,1
15.3333,  0.85575654,2.190737e+00,1
15.3667,  0.71005015,2.400386e+00,1
15.4000,  0.53317645,2.610035e+00,1
15.4333,  0.33286863,2.819684e+00,1
15.4667,  0.11788984,3.029333e+00,1
15.5000, -0.10235023,3.238982e+00,1
15.5333, -0.31820715,3.448631e+00,1
15.5667, -0.52022407,3.658280e+00,1
15.6000, -0.69954608,3.867929e+00,1
15.6333, -0.84830829,4.077578e+00,1
15.6667, -0.95998079,4.287227e+00,1
15.7000, -1.02965525,4.496876e+00,1
15.7333, -1.05426068,4.706525e+00,1
15.7667, -1.03269878,4.916174e+00,1
15.8000, -0.96589292,5.125823e+00,1
15.8333, -0.85674865,5.335472e+00,1
15.8667, -0.71002734,5.545120e+00,1
15.9000, -0.53213844,5.754769e+00,1
15.9333, -0.33085954,5.964418e+00,1
15.9667, -0.11499630,6.174067e+00,1
16.0000,  0.10600275,1.005310e-01,1
16.0333,  0.32245984,3.101799e-01,1
16.0667,  0.52489167,5.198289e-01,1
16.1000,  0.70442492,7.294778e-01,1
16.1333,  0.85318524,9.391268e-01,1
16.1667,  0.96464252,1.148776e+00,1
16.2000,  1.03389764,1.358425e+00,1
16.2333,  1.05789774,1.568074e+00,1
16.2667,  1.03557081,1.777723e+00,1
16.3000,  0.96787357,1.987372e+00,1
16.3333,  0.85775048,2.197020e+00,1
16.3667,  0.71000569,2.406669e+00,1
16.4000,  0.53109347,2.616318e+00,1
16.4333,  0.32883624,2.825967e+00,1
16.4667,  0.11208256,3.035616e+00,1
16.5000, -0.10967995,3.245265e+00,1
16.5333, -0.32673992,3.454914e+00,1
16.5667, -0.52958751,3.664563e+00,1
16.6000, -0.70933104,3.874212e+00,1
16.6333, -0.85808677,4.083861e+00,1
16.6667, -0.96932467,4.293510e+00,1
16.7000, -1.03815509,4.503159e+00,1
16.7333, -1.06154367,4.712808e+00,1
16.7667, -1.03844514,4.922457e+00,1
16.8000, -0.96984997,5.132106e+00,1
16.8333, -0.85874198,5.341755e+00,1
16.8667, -0.70996849,5.551404e+00,1
16.9000, -0.53002892,5.761053e+00,1
16.9333, -0.32679078,5.970702e+00,1
16.9667, -0.10914575,6.180351e+00,1
17.0000,  0.11337939,1.068142e-01,1
17.0333,  0.33103974,3.164631e-01,1
17.0667,  0.53429903,5.261120e-01,1
17.1000,  0.71424746,7.357610e-01,1
17.1333,  0.86299223,9.454099e-01,1
17.1667,  0.97400376,1.155059e+00,1
17.2000,  1.04240232,1.364708e+00,1
17.2333,  1.06517252,1.574357e+00,1
17.2667,  1.04129625,1.784006e+00,1
17.3000,  0.97179820,1.993655e+00,1
17.3333,  0.85970187,2.203304e+00,1
17.3667,  0.70989809,2.412953e+00,1
17.4000,  0.52893157,2.622602e+00,1
17.4333,  0.32471504,2.832250e+00,1
17.4667,  0.10618319,3.041899e+00,1
17.5000, -0.11709815,3.251548e+00,1
17.5333, -0.33535085,3.461197e+00,1
17.5667, -0.53901259,3.670846e+00,1
17.6000, -0.71915591,3.880495e+00,1
17.6333, -0.86787949,4.090144e+00,1
17.6667, -0.97865477,4.299793e+00,1
17.7000, -1.04661250,4.509442e+00,1
17.7333, -1.06875681,4.719091e+00,1
17.7667, -1.04409726,4.928740e+00,1
17.8000, -0.97369313,5.138389e+00,1
17.8333, -0.86060794,5.348038e+00,1
17.8667, -0.70977615,5.557687e+00,1
17.9000, -0.52778782,5.767336e+00,1
17.9333, -0.32260074,5.976985e+00,1
17.9667, -0.10319239,6.186634e+00,1
18.0000,  0.12083284,1.130973e-01,1
18.0333,  0.33966407,3.227463e-01,1
18.0667,  0.54371360,5.323952e-01,1
18.1000,  0.72403700,7.420442e-01,1
18.1333,  0.87272521,9.516931e-01,1
18.1667,  0.98325140,1.161342e+00,1
18.2000,  1.05075754,1.370991e+00,1
18.2333,  1.07226789,1.580640e+00,1
18.2667,  1.04682021,1.790289e+00,1
18.3000,  0.97550875,1.999938e+00,1
18.3333,  0.86143726,2.209587e+00,1
18.3667,  0.70958387,2.419236e+00,1
18.4000,  0.52658385,2.628885e+00,1
18.4333,  0.32043968,2.838534e+00,1
18.4667,  0.10017110,3.048183e+00,1
18.5000, -0.12457958,3.257832e+00,1
18.5333, -0.34396956,3.467481e+00,1
18.5667, -0.54838667,3.677129e+00,1
18.6000, -0.72887048,3.886778e+00,1
18.6333, -0.87750511,4.096427e+00,1
18.6667, -0.98776643,4.306076e+00,1
18.7000, -1.05480845,4.515725e+00,1
18.7333, -1.07567629,4.725374e+00,1
18.7667, -1.04943644,4.935023e+00,1
18.8000, -0.97721849,5.144672e+00,1
18.8333, -0.86216652,5.354321e+00,1
18.8667, -0.70930225,5.563970e+00,1
18.9000, -0.52530579,5.773619e+00,1
18.9333, -0.31822377,5.983268e+00,1
18.9667, -0.09711739,6.192917e+00,1
19.0000,  0.12833405,1.193805e-01,1
19.0333,  0.34825696,3.290295e-01,1
19.0667,  0.55301582,5.386784e-01,1
19.1000,  0.73363542,7.483274e-01,1
19.1333,  0.88219427,9.579763e-01,1
19.1667,  0.99217203,1.167625e+00,1
19.2000,  1.05873572,1.377274e+00,1
19.2333,  1.07895211,1.586923e+00,1
19.2667,  1.05191699,1.796572e+00,1
19.3000,  0.97879559,2.006221e+00,1
19.3333,  0.86277237,2.215870e+00,1
19.3667,  0.70891235,2.425519e+00,1
19.4000,  0.52393998,2.635168e+00,1
19.4333,  0.31594521,2.844817e+00,1
19.4667,  0.09402969,3.054466e+00,1
19.5000, -0.13209156,3.264115e+00,1
19.5333, -0.35251547,3.473764e+00,1
19.5667, -0.55758465,3.683413e+00,1
19.6000, -0.73831056,3.893062e+00,1
19.6333, -0.88676748,4.102711e+00,1
19.6667, -0.99644016,4.312360e+00,1
19.7000, -1.06250971,4.522008e+00,1
19.7333, -1.08206543,4.731657e+00,1
19.7667, -1.05423298,4.941306e+00,1
19.8000, -0.98021349,5.150955e+00,1
19.8333, -0.86323172,5.360604e+00,1
19.8667, -0.70839560,5.570253e+00,1
19.9000, -0.52247314,5.779902e+00,1
19.9333, -0.31359661,5.989551e+00,1
19.9667, -0.09090679,6.199200e+00,1
20.0000,  0.13584706,1.256637e-01,1
20.0333,  0.35673404,3.353127e-01,1
20.0667,  0.56207660,5.449616e-01,1
20.1000,  0.74287456,7.546106e-01,1
20.1333,  0.89119960,9.642595e-01,1
20.1667,  1.00054297,1.173908e+00,1
20.2000,  1.06610113,1.383557e+00,1
20.2333,  1.08498680,1.593206e+00,1
20.2667,  1.05635608,1.802855e+00,1
20.3000,  0.98144623,2.012504e+00,1
20.3333,  0.86352213,2.222153e+00,1
20.3667,  0.70773404,2.431802e+00,1
20.4000,  0.52089259,2.641451e+00,1
20.4333,  0.31117110,2.851100e+00,1
20.4667,  0.08774793,3.060749e+00,1
20.5000, -0.13959520,3.270398e+00,1
20.5333, -0.36090148,3.480047e+00,1
20.5667, -0.56647516,3.689696e+00,1
20.6000, -0.74730634,3.899345e+00,1
20.6333, -0.89546591,4.108994e+00,1
20.6667, -1.00445324,4.318643e+00,1
20.7000, -1.06948144,4.528292e+00,1
20.7333, -1.08768761,4.737941e+00,1
20.7667, -1.05825893,4.947590e+00,1
20.8000, -0.98246887,5.157239e+00,1
20.8333, -0.86362216,5.366887e+00,1
20.8667, -0.70691065,5.576536e+00,1
20.9000, -0.51918649,5.786185e+00,1
20.9333, -0.30866248,5.995834e+00,1
20.9667, -0.08455278,6.205483e+00,1
21.0000,  0.14333045,1.319469e-01,1
21.0333,  0.36500667,3.415958e-01,1
21.0667,  0.57076413,5.512448e-01,1
21.1000,  0.75158539,7.608937e-01,1
